state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,actions,rewards,dones
0.0,0.0,15109322.0,50000.0,329487230.0,0.0,6428.0,96.0,0,50000,0
0.0,0.0,15109322.0,50000.0,344596540.0,0.0,6480.0,96.0,0,50000,0
1.0,0.0,84082030.0,50000.0,0.0,0.0,15000.0,0.0,2,50000,0
0.0,0.0,146051550.0,140000.0,3309766100.0,0.0,40716.0,96.0,0,140000,0
0.0,0.0,146051550.0,140000.0,3455817700.0,0.0,40768.0,96.0,0,140000,0
0.0,0.0,146051550.0,150000.0,3601869300.0,0.0,31612.0,96.0,0,150000,0
0.0,0.0,146051550.0,150000.0,3747921000.0,0.0,31664.0,96.0,0,150000,0
0.0,0.0,146051550.0,150000.0,3893972500.0,0.0,31716.0,96.0,0,150000,0
0.0,0.0,146051550.0,140000.0,3455817700.0,0.0,40768.0,96.0,0,140000,0
0.0,0.0,146051550.0,150000.0,3601869300.0,0.0,31612.0,96.0,0,150000,0
0.0,0.0,146051550.0,150000.0,3747921000.0,0.0,31664.0,96.0,0,150000,0
0.0,0.0,146051550.0,150000.0,3893972500.0,0.0,31716.0,96.0,0,150000,0
1.0,0.0,122217420.0,70000.0,0.0,0.0,19500.0,0.0,2,70000,0
0.0,0.0,176610990.0,150000.0,7339540000.0,0.0,33996.0,96.0,0,150000,0
1.0,0.0,133158000.0,130000.0,1260884900.0,0.0,15000.0,0.0,0,130000,0
1.0,0.0,133158000.0,130000.0,1394042900.0,0.0,16500.0,0.0,0,130000,0
0.0,0.0,176610990.0,110000.0,7516151000.0,0.0,23132.0,96.0,0,110000,0
0.0,0.0,176610990.0,110000.0,7692762000.0,0.0,24632.0,96.0,0,110000,0
1.0,0.0,133158000.0,130000.0,1260884900.0,0.0,15000.0,0.0,0,130000,0
1.0,0.0,133158000.0,130000.0,1394042900.0,0.0,16500.0,0.0,0,130000,0
0.0,0.0,176610990.0,110000.0,7516151000.0,0.0,23132.0,96.0,0,110000,0
0.0,0.0,176610990.0,110000.0,7692762000.0,0.0,24632.0,96.0,0,110000,0
0.0,0.0,176610990.0,110000.0,0.0,0.0,24684.0,96.0,1,110000,0
0.0,0.0,200099090.0,160000.0,17566520000.0,0.0,35436.0,97.0,0,160000,0
0.0,0.0,200099090.0,160000.0,17766617000.0,0.0,35488.0,97.0,0,160000,0
0.0,0.0,286669540.0,120000.0,18053288000.0,0.0,32436.0,97.0,0,120000,0
1.0,15000.0,22382508.0,110000.0,539300100.0,0.0,36000.0,0.0,0,110000,0
1.0,15000.0,22382508.0,110000.0,561682600.0,0.0,37500.0,0.0,0,110000,0
0.0,0.0,200099090.0,160000.0,17766617000.0,0.0,35488.0,97.0,0,160000,0
0.0,0.0,286669540.0,120000.0,18053288000.0,0.0,32436.0,97.0,0,120000,0
1.0,15000.0,22382508.0,110000.0,539300100.0,0.0,36000.0,0.0,0,110000,0
1.0,15000.0,22382508.0,110000.0,561682600.0,0.0,37500.0,0.0,0,110000,0
0.0,0.0,286669540.0,120000.0,18339957000.0,0.0,33936.0,97.0,1,120000,0
1.0,0.0,0.0,20000.0,0.0,0.0,0.0,0.0,0,20000,0
1.0,150000.0,0.0,20000.0,0.0,0.0,1500.0,0.0,0,20000,0
0.0,0.0,181308600.0,100000.0,17986263000.0,0.0,20080.0,98.0,0,100000,0
1.0,150000.0,0.0,20000.0,0.0,0.0,3000.0,0.0,0,20000,0
0.0,0.0,181308600.0,100000.0,18167570000.0,0.0,21580.0,98.0,0,100000,0
1.0,150000.0,0.0,20000.0,0.0,0.0,1500.0,0.0,0,20000,0
0.0,0.0,181308600.0,100000.0,17986263000.0,0.0,20080.0,98.0,0,100000,0
1.0,150000.0,0.0,20000.0,0.0,0.0,3000.0,0.0,0,20000,0
0.0,0.0,181308600.0,100000.0,18167570000.0,0.0,21580.0,98.0,0,100000,0
0.0,0.0,181308600.0,100000.0,18348880000.0,0.0,21632.0,98.0,1,100000,0
0.0,0.0,148425260.0,60000.0,17844507000.0,0.0,33852.0,99.0,0,60000,0
0.0,0.0,148425260.0,60000.0,17992931000.0,0.0,33916.0,99.0,0,60000,0
1.0,120000.0,240516.0,60000.0,1920181.0,0.0,63000.0,0.0,0,60000,0
1.0,120000.0,240516.0,60000.0,2160697.0,0.0,64500.0,0.0,0,60000,0
0.0,0.0,148425260.0,60000.0,18141356000.0,0.0,35416.0,99.0,0,60000,0
0.0,0.0,148425260.0,60000.0,17992931000.0,0.0,33916.0,99.0,0,60000,0
1.0,120000.0,240516.0,60000.0,1920181.0,0.0,63000.0,0.0,0,60000,0
1.0,120000.0,240516.0,60000.0,2160697.0,0.0,64500.0,0.0,0,60000,0
0.0,0.0,148425260.0,60000.0,18141356000.0,0.0,35416.0,99.0,0,60000,0
0.0,0.0,148425260.0,60000.0,18289780000.0,0.0,35480.0,99.0,1,60000,0
0.0,0.0,326263740.0,150000.0,16953801000.0,0.0,44988.0,100.0,0,150000,0
1.0,15000.0,10852103.0,140000.0,587691300.0,0.0,58500.0,0.0,0,140000,0
0.0,0.0,326263740.0,160000.0,17280066000.0,0.0,39040.0,100.0,0,160000,0
0.0,0.0,326263740.0,160000.0,17606328000.0,0.0,39104.0,100.0,0,160000,0
0.0,0.0,326263740.0,160000.0,17932593000.0,0.0,39156.0,100.0,0,160000,0
1.0,15000.0,10852103.0,140000.0,587691300.0,0.0,58500.0,0.0,0,140000,0
0.0,0.0,326263740.0,160000.0,17280066000.0,0.0,39040.0,100.0,0,160000,0
0.0,0.0,326263740.0,160000.0,17606328000.0,0.0,39104.0,100.0,0,160000,0
0.0,0.0,326263740.0,160000.0,17932593000.0,0.0,39156.0,100.0,0,160000,0
0.0,0.0,326263740.0,160000.0,18258856000.0,0.0,40656.0,100.0,1,160000,0
0.0,0.0,369213400.0,130000.0,2086431500.0,0.0,39260.0,101.0,0,130000,0
0.0,0.0,369213400.0,130000.0,2455645000.0,0.0,40760.0,101.0,0,130000,0
1.0,0.0,18401850.0,130000.0,606093200.0,0.0,54000.0,0.0,0,130000,0
1.0,0.0,18401850.0,130000.0,624495040.0,0.0,55500.0,0.0,0,130000,0
0.0,0.0,369213400.0,130000.0,2824858400.0,0.0,40812.0,101.0,0,130000,0
0.0,0.0,369213400.0,130000.0,2455645000.0,0.0,40760.0,101.0,0,130000,0
1.0,0.0,18401850.0,130000.0,606093200.0,0.0,54000.0,0.0,0,130000,0
1.0,0.0,18401850.0,130000.0,624495040.0,0.0,55500.0,0.0,0,130000,0
0.0,0.0,369213400.0,130000.0,2824858400.0,0.0,40812.0,101.0,0,130000,0
0.0,0.0,369213400.0,130000.0,0.0,0.0,40864.0,101.0,1,130000,0
0.0,0.0,495378080.0,110000.0,16234080000.0,0.0,21312.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,16729458000.0,0.0,21376.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,17224835000.0,0.0,21440.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,17720214000.0,0.0,21492.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,18215592000.0,0.0,22992.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,16729458000.0,0.0,21376.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,17224835000.0,0.0,21440.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,17720214000.0,0.0,21492.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,18215592000.0,0.0,22992.0,102.0,0,110000,0
0.0,0.0,495378080.0,110000.0,18710970000.0,0.0,24492.0,102.0,1,110000,0
0.0,0.0,265865780.0,70000.0,8205485600.0,0.0,19852.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,8471351300.0,0.0,19904.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,8737217000.0,0.0,19956.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,9003083000.0,0.0,20008.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,9268949000.0,0.0,20060.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,8471351300.0,0.0,19904.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,8737217000.0,0.0,19956.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,9003083000.0,0.0,20008.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,9268949000.0,0.0,20060.0,103.0,0,70000,0
0.0,0.0,265865780.0,70000.0,0.0,0.0,20112.0,103.0,1,70000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,12000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,13500.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,15000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,16500.0,0.0,0,10000,0
0.0,0.0,245733100.0,40000.0,18121478000.0,0.0,20976.0,104.0,0,40000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,13500.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,15000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,16500.0,0.0,0,10000,0
0.0,0.0,245733100.0,40000.0,18121478000.0,0.0,20976.0,104.0,0,40000,0
0.0,0.0,245733100.0,40000.0,18367212000.0,0.0,22476.0,104.0,1,40000,0
0.0,0.0,392030430.0,90000.0,16810366000.0,0.0,27416.0,105.0,0,90000,0
1.0,75000.0,16164452.0,100000.0,250416210.0,0.0,82500.0,0.0,0,100000,0
0.0,0.0,392030430.0,90000.0,17202397000.0,0.0,28916.0,105.0,0,90000,0
0.0,0.0,392030430.0,90000.0,17594427000.0,0.0,28968.0,105.0,0,90000,0
0.0,0.0,392030430.0,90000.0,17986458000.0,0.0,30468.0,105.0,0,90000,0
1.0,75000.0,16164452.0,100000.0,250416210.0,0.0,82500.0,0.0,0,100000,0
0.0,0.0,392030430.0,90000.0,17202397000.0,0.0,28916.0,105.0,0,90000,0
0.0,0.0,392030430.0,90000.0,17594427000.0,0.0,28968.0,105.0,0,90000,0
0.0,0.0,392030430.0,90000.0,17986458000.0,0.0,30468.0,105.0,0,90000,0
0.0,0.0,392030430.0,90000.0,18378488000.0,0.0,30520.0,105.0,1,90000,0
0.0,0.0,392030430.0,90000.0,3920304400.0,0.0,39676.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,4312335000.0,0.0,41176.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,4704365000.0,0.0,42676.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,5096396000.0,0.0,42728.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,5488426000.0,0.0,39780.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,4312335000.0,0.0,41176.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,4704365000.0,0.0,42676.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,5096396000.0,0.0,42728.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,5488426000.0,0.0,39780.0,106.0,0,90000,0
0.0,0.0,392030430.0,90000.0,0.0,0.0,39832.0,106.0,1,90000,0
0.0,0.0,465850180.0,110000.0,16000426000.0,0.0,31300.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,16509226000.0,0.0,31352.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,17018026000.0,0.0,31404.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,17526825000.0,0.0,31456.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,18035626000.0,0.0,31508.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,16509226000.0,0.0,31352.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,17018026000.0,0.0,31404.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,17526825000.0,0.0,31456.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,18035626000.0,0.0,31508.0,107.0,0,110000,0
0.0,0.0,508799840.0,110000.0,18544425000.0,0.0,31560.0,107.0,1,110000,0
0.0,0.0,508799840.0,110000.0,3561599000.0,0.0,39112.0,108.0,0,110000,0
0.0,0.0,508799840.0,140000.0,4070398700.0,0.0,26904.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,4579198500.0,0.0,28404.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,5087998500.0,0.0,29904.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,5596798500.0,0.0,29956.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,4070398700.0,0.0,26904.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,4579198500.0,0.0,28404.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,5087998500.0,0.0,29904.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,5596798500.0,0.0,29956.0,108.0,0,140000,0
0.0,0.0,508799840.0,140000.0,0.0,0.0,31456.0,108.0,1,140000,0
0.0,0.0,475245400.0,90000.0,9538463000.0,0.0,37884.0,109.0,0,90000,0
0.0,0.0,475245400.0,100000.0,10013708000.0,0.0,34936.0,109.0,0,100000,0
0.0,0.0,475245400.0,100000.0,10488954000.0,0.0,36436.0,109.0,0,100000,0
1.0,0.0,51061060.0,90000.0,2154665500.0,0.0,27000.0,0.0,0,90000,0
1.0,0.0,51061060.0,90000.0,2205726500.0,0.0,28500.0,0.0,0,90000,0
0.0,0.0,475245400.0,100000.0,10013708000.0,0.0,34936.0,109.0,0,100000,0
0.0,0.0,475245400.0,100000.0,10488954000.0,0.0,36436.0,109.0,0,100000,0
1.0,0.0,51061060.0,90000.0,2154665500.0,0.0,27000.0,0.0,0,90000,0
1.0,0.0,51061060.0,90000.0,2205726500.0,0.0,28500.0,0.0,0,90000,0
0.0,0.0,475245400.0,100000.0,0.0,0.0,37936.0,109.0,1,100000,0
1.0,0.0,51061060.0,90000.0,2205726500.0,0.0,28500.0,0.0,0,90000,0
0.0,0.0,475245400.0,100000.0,0.0,0.0,37936.0,109.0,1,100000,0
0.0,0.0,475245400.0,100000.0,475245400.0,0.0,37936.0,110.0,0,100000,0
0.0,0.0,475245400.0,100000.0,950490800.0,0.0,37988.0,110.0,0,100000,0
0.0,0.0,475245400.0,100000.0,1425736300.0,0.0,38040.0,110.0,0,100000,0
0.0,0.0,475245400.0,100000.0,0.0,0.0,37936.0,109.0,1,100000,0
0.0,0.0,475245400.0,100000.0,475245400.0,0.0,37936.0,110.0,0,100000,0
0.0,0.0,475245400.0,100000.0,950490800.0,0.0,37988.0,110.0,0,100000,0
0.0,0.0,475245400.0,100000.0,1425736300.0,0.0,38040.0,110.0,0,100000,0
0.0,0.0,475245400.0,100000.0,0.0,0.0,38092.0,110.0,1,100000,0
1.0,0.0,147026740.0,30000.0,7253989400.0,0.0,18000.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7401016000.0,0.0,19500.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7548043000.0,0.0,21000.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7695069000.0,0.0,22500.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7842096000.0,0.0,24000.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7401016000.0,0.0,19500.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7548043000.0,0.0,21000.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7695069000.0,0.0,22500.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,7842096000.0,0.0,24000.0,0.0,0,30000,0
1.0,0.0,147026740.0,30000.0,0.0,0.0,25500.0,0.0,2,30000,0
1.0,0.0,96695090.0,30000.0,1945806300.0,0.0,31500.0,0.0,0,30000,0
0.0,0.0,59637.0,80000.0,596370.0,0.0,35028.0,111.0,0,80000,0
1.0,0.0,96695090.0,30000.0,2042501400.0,0.0,33000.0,0.0,0,30000,0
1.0,0.0,96695090.0,30000.0,2139196500.0,0.0,34500.0,0.0,0,30000,0
0.0,0.0,59637.0,80000.0,656007.0,0.0,36528.0,111.0,0,80000,0
0.0,0.0,59637.0,80000.0,596370.0,0.0,35028.0,111.0,0,80000,0
1.0,0.0,96695090.0,30000.0,2042501400.0,0.0,33000.0,0.0,0,30000,0
1.0,0.0,96695090.0,30000.0,2139196500.0,0.0,34500.0,0.0,0,30000,0
0.0,0.0,59637.0,80000.0,656007.0,0.0,36528.0,111.0,0,80000,0
1.0,0.0,96695090.0,30000.0,0.0,0.0,36000.0,0.0,2,30000,0
1.0,150000.0,0.0,50000.0,0.0,0.0,9000.0,0.0,0,50000,0
1.0,150000.0,0.0,50000.0,0.0,0.0,10500.0,0.0,0,50000,0
1.0,150000.0,0.0,50000.0,0.0,0.0,12000.0,0.0,0,50000,0
1.0,150000.0,0.0,50000.0,0.0,0.0,13500.0,0.0,0,50000,0
0.0,0.0,248163200.0,160000.0,18218156000.0,0.0,60216.0,111.0,0,160000,0
1.0,150000.0,0.0,50000.0,0.0,0.0,10500.0,0.0,0,50000,0
1.0,150000.0,0.0,50000.0,0.0,0.0,12000.0,0.0,0,50000,0
1.0,150000.0,0.0,50000.0,0.0,0.0,13500.0,0.0,0,50000,0
0.0,0.0,248163200.0,160000.0,18218156000.0,0.0,60216.0,111.0,0,160000,0
0.0,0.0,248163200.0,160000.0,18466320000.0,0.0,60268.0,111.0,1,160000,0
1.0,120000.0,37354.0,70000.0,0.0,0.0,0.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,1500.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,3000.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,4500.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,6000.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,1500.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,3000.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,4500.0,0.0,0,70000,0
1.0,150000.0,0.0,70000.0,0.0,0.0,6000.0,0.0,0,70000,0
0.0,0.0,330036000.0,110000.0,0.0,0.0,39884.0,112.0,1,110000,0
0.0,0.0,215299520.0,160000.0,13246956000.0,0.0,90516.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,13462256000.0,0.0,92016.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,13677555000.0,0.0,93516.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,13892855000.0,0.0,95016.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,14108154000.0,0.0,96516.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,13462256000.0,0.0,92016.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,13677555000.0,0.0,93516.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,13892855000.0,0.0,95016.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,14108154000.0,0.0,96516.0,113.0,0,160000,0
0.0,0.0,215299520.0,160000.0,0.0,0.0,98016.0,113.0,1,160000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,13500.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,15000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,16500.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,18000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,19500.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,15000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,16500.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,18000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,19500.0,0.0,0,10000,0
0.0,0.0,185100530.0,40000.0,18390383000.0,0.0,11488.0,114.0,2,40000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,16500.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,18000.0,0.0,0,10000,0
1.0,150000.0,0.0,10000.0,0.0,0.0,19500.0,0.0,0,10000,0
0.0,0.0,185100530.0,40000.0,18390383000.0,0.0,11488.0,114.0,2,40000,0
0.0,0.0,185100530.0,40000.0,18575483000.0,0.0,12988.0,114.0,1,40000,0
0.0,0.0,165638960.0,60000.0,17544784000.0,0.0,105416.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,17710424000.0,0.0,105468.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,17876062000.0,0.0,105520.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,18041700000.0,0.0,105572.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,18207340000.0,0.0,105624.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,17710424000.0,0.0,105468.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,17876062000.0,0.0,105520.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,18041700000.0,0.0,105572.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,18207340000.0,0.0,105624.0,115.0,0,60000,0
0.0,0.0,165638960.0,60000.0,18372979000.0,0.0,105676.0,115.0,1,60000,0
0.0,0.0,362267940.0,180000.0,16417098000.0,0.0,93372.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,16779366000.0,0.0,94872.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,17141634000.0,0.0,96372.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,17503902000.0,0.0,97872.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,17866170000.0,0.0,99372.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,16779366000.0,0.0,94872.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,17141634000.0,0.0,96372.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,17503902000.0,0.0,97872.0,116.0,0,180000,0
0.0,0.0,362267940.0,180000.0,17866170000.0,0.0,99372.0,116.0,0,180000,0
0.0,0.0,405217600.0,190000.0,18271388000.0,0.0,88924.0,116.0,1,190000,0
0.0,0.0,491116930.0,150000.0,13573866000.0,0.0,89280.0,117.0,0,150000,0
0.0,0.0,491116930.0,120000.0,14064984000.0,0.0,79916.0,117.0,0,120000,0
0.0,0.0,491116930.0,120000.0,14556101000.0,0.0,81416.0,117.0,0,120000,0
0.0,0.0,491116930.0,120000.0,15047218000.0,0.0,82916.0,117.0,0,120000,0
0.0,0.0,331397860.0,120000.0,15378615000.0,0.0,82968.0,117.0,0,120000,0
0.0,0.0,491116930.0,120000.0,14064984000.0,0.0,79916.0,117.0,0,120000,0
0.0,0.0,491116930.0,120000.0,14556101000.0,0.0,81416.0,117.0,0,120000,0
0.0,0.0,491116930.0,120000.0,15047218000.0,0.0,82916.0,117.0,0,120000,0
0.0,0.0,331397860.0,120000.0,15378615000.0,0.0,82968.0,117.0,0,120000,0
0.0,0.0,331397860.0,120000.0,0.0,0.0,83020.0,117.0,1,120000,0
0.0,0.0,326029120.0,100000.0,16889210000.0,0.0,96372.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,17215240000.0,0.0,96424.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,17541270000.0,0.0,96476.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,17867297000.0,0.0,55924.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,18193326000.0,0.0,55976.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,17215240000.0,0.0,96424.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,17541270000.0,0.0,96476.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,17867297000.0,0.0,55924.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,18193326000.0,0.0,55976.0,118.0,0,100000,0
0.0,0.0,326029120.0,100000.0,18519355000.0,0.0,56028.0,118.0,1,100000,0
0.0,0.0,355557020.0,100000.0,13379394000.0,0.0,26208.0,119.0,0,100000,0
0.0,0.0,355557020.0,100000.0,13734951000.0,0.0,27708.0,119.0,0,100000,0
0.0,0.0,355557020.0,110000.0,14090508000.0,0.0,17260.0,119.0,0,110000,0
0.0,0.0,355557020.0,110000.0,14446065000.0,0.0,17312.0,119.0,0,110000,0
0.0,0.0,355557020.0,110000.0,14801622000.0,0.0,17364.0,119.0,0,110000,0
0.0,0.0,355557020.0,100000.0,13734951000.0,0.0,27708.0,119.0,0,100000,0
0.0,0.0,355557020.0,110000.0,14090508000.0,0.0,17260.0,119.0,0,110000,0
0.0,0.0,355557020.0,110000.0,14446065000.0,0.0,17312.0,119.0,0,110000,0
0.0,0.0,355557020.0,110000.0,14801622000.0,0.0,17364.0,119.0,0,110000,0
0.0,0.0,355557020.0,110000.0,0.0,0.0,18864.0,119.0,1,110000,0
1.0,120000.0,729414.0,60000.0,1696698.0,0.0,27000.0,0.0,0,60000,0
1.0,120000.0,729414.0,60000.0,2426112.0,0.0,28500.0,0.0,0,60000,0
1.0,120000.0,729414.0,60000.0,3155526.0,0.0,30000.0,0.0,0,60000,0
0.0,0.0,222010400.0,60000.0,18001633000.0,0.0,13552.0,120.0,0,60000,0
0.0,0.0,222010400.0,60000.0,18223643000.0,0.0,13604.0,120.0,0,60000,0
1.0,120000.0,729414.0,60000.0,2426112.0,0.0,28500.0,0.0,0,60000,0
1.0,120000.0,729414.0,60000.0,3155526.0,0.0,30000.0,0.0,0,60000,0
0.0,0.0,222010400.0,60000.0,18001633000.0,0.0,13552.0,120.0,0,60000,0
0.0,0.0,222010400.0,60000.0,18223643000.0,0.0,13604.0,120.0,0,60000,0
0.0,0.0,222010400.0,60000.0,18445654000.0,0.0,13668.0,120.0,1,60000,0
0.0,0.0,93532320.0,90000.0,8378771000.0,0.0,48364.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8472303000.0,0.0,49864.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8565835300.0,0.0,49916.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8659368000.0,0.0,49968.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8752900000.0,0.0,50020.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8472303000.0,0.0,49864.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8565835300.0,0.0,49916.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8659368000.0,0.0,49968.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,8752900000.0,0.0,50020.0,121.0,0,90000,0
0.0,0.0,93532320.0,90000.0,0.0,0.0,50072.0,121.0,1,90000,0
0.0,0.0,53266996.0,70000.0,18037262000.0,0.0,31872.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18090529000.0,0.0,31924.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18143795000.0,0.0,31976.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18197062000.0,0.0,32028.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18250330000.0,0.0,32080.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18090529000.0,0.0,31924.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18143795000.0,0.0,31976.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18197062000.0,0.0,32028.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18250330000.0,0.0,32080.0,122.0,0,70000,0
0.0,0.0,53266996.0,70000.0,18303597000.0,0.0,32132.0,122.0,1,70000,0
